Period,eps_G_1,eps_G_2,eps_G_3,eps_G_4,eps_G_5,eps_a_1,eps_a_2,eps_a_3,eps_a_4,eps_a_5,eps_a_basket_1,eps_a_basket_2
11,-3.139624996235487e-18,4.164705850388379e-18,-2.1981018386286417e-20,8.816392509715337e-19,-2.8530825760606522e-18,1.7757141163910365e-19,4.670564767655525e-19,-1.1878013887940812e-18,3.797448159768352e-18,0.003486784401000002,2.8412202423887285e-20,-7.002603425685328e-20
12,-3.125560702875054e-18,4.1328764660797835e-18,-8.383942049971052e-21,8.728228584618186e-19,-2.8146333087266156e-18,1.704868418323424e-19,4.589208432075681e-19,-1.1709442001310495e-18,3.7503274440789335e-18,0.003138105960900002,2.805059257485599e-20,-6.96357252134544e-20
13,-3.0829130182243523e-18,4.065765900129023e-18,2.7135292029441344e-21,8.569533519443308e-19,-2.75534306909878e-18,1.6304347187054236e-19,4.477417715935251e-19,-1.1455804353126833e-18,3.6746563899297154e-18,0.0028242953648100018,2.7477182671392084e-20,-6.862321763616677e-20
14,-3.01753926347504e-18,3.970748682707617e-18,1.1675345625776023e-20,8.355295181457226e-19,-2.6797645443092452e-18,1.5538390748277887e-19,4.342093058702149e-19,-1.11357998145668e-18,3.5766162721695514e-18,0.0025418658283290017,2.6737948822872395e-20,-6.711685432220212e-20
15,-2.9344111294933464e-18,3.854077249769203e-18,1.8817663472012117e-20,8.098209175873927e-19,-2.5917482937866295e-18,1.4762582125386265e-19,4.189059155756316e-19,-1.0765238140187503e-18,3.4614376140621233e-18,0.0022876792454961017,2.5871789917342725e-20,-6.522553149466872e-20
16,-2.8377332296732414e-18,3.721032616591395e-18,2.4414764292743257e-20,7.808987419592716e-19,-2.4945376479254442e-18,1.3986551319590187e-19,4.0232111028126284e-19,-1.0357430802538398e-18,3.3335285248544853e-18,0.0020589113209464917,2.4911483304690264e-20,-6.304130468941998e-20
17,-2.731046798522224e-18,3.576056137551456e-18,2.8704268314608066e-20,7.4966279228090075e-19,-2.3908516482986298e-18,1.3218100853699462e-19,3.848642068900115e-19,-9.923532551017238e-19,3.1965868773477533e-18,0.0018530201888518425,2.3884520115394865e-20,-6.064166793027429e-20
18,-2.6173203213046774e-18,3.4228646281535915e-18,3.18917238891725e-20,7.168650451186113e-19,-2.2829574721179244e-18,1.246347496779098e-19,3.668754730741978e-19,-9.472839641774926e-19,3.053698274093823e-18,0.0016677181699666583,2.2813834730911642e-20,-5.809154547606354e-20
19,-2.4990286715454177e-18,3.264550859259785e-18,3.4154645665677985e-20,6.831302194659708e-19,-2.1727336146903737e-18,1.17275932505272e-19,3.486358439526467e-19,-9.013049988870904e-19,2.9074215227172014e-18,0.0015009463529699924,2.1718441222171117e-20,-5.544503083339219e-20
20,-2.378222148524963e-18,3.103671197863204e-18,3.564606584799066e-20,6.489737084926722e-19,-2.0617249540271537e-18,1.1014253127038265e-19,3.3037538592466387e-19,-8.550489870129937e-19,2.759863138874966e-18,0.0013508517176729932,2.061398806786958e-20,-5.274690366449448e-20
