Period,eps_G_1,eps_G_2,eps_G_3,eps_G_4,eps_G_5,eps_a_1,eps_a_2,eps_a_3,eps_a_4,eps_a_5,eps_a_basket_1,eps_a_basket_2
11,5.11500123449292e-19,1.2259963182615258e-19,-2.201595443890315e-18,-1.13812449899946e-18,7.238954410597368e-20,-1.139263365398012e-19,-4.8628493564716686e-20,0.003486784400999997,9.913345901179025e-19,-3.2333996367334494e-18,-3.443530396707735e-20,-6.434626142753087e-20
12,4.925971630793482e-19,1.2950164769533634e-19,-2.1577478217083444e-18,-1.116970665555159e-18,6.515058969537652e-20,-1.1855733165942725e-19,-4.986814596881582e-20,0.0031381059608999967,9.732774205048013e-19,-3.1880355224270397e-18,-3.388735533460853e-20,-6.370279881325553e-20
13,4.723597935489003e-19,1.337972640724218e-19,-2.1006537695238646e-18,-1.0886663538097238e-18,5.863553072583906e-20,-1.2112286438973007e-19,-5.037358295644796e-20,0.0028242953648099966,9.489183389131412e-19,-3.1194102346145774e-18,-3.3104643388962707e-20,-6.254456610755992e-20
14,4.512439262937487e-19,1.3593874069713677e-19,-2.033401049559197e-18,-1.054853197757824e-18,5.277197765325535e-20,-1.2198971725737805e-19,-5.027925108686552e-20,0.0025418658283289965,9.19698299434765e-19,-3.0326296491403373e-18,-3.2139600279099964e-20,-6.098095195487089e-20
15,4.296276345541383e-19,1.3631394935618453e-19,-1.9585923358922247e-18,-1.016916009378207e-18,4.7494779887930014e-20,-1.2147197090759912e-19,-4.9700049761635087e-20,0.0022876792454960965,8.868330844629327e-19,-2.9320110784147996e-18,-3.1036519357320144e-20,-5.910461497164405e-20
16,4.0782216189951257e-19,1.3525472887645134e-19,-1.8784113544630544e-18,-9.760177266969353e-19,4.27453018991372e-20,-1.1983787665520222e-19,-4.8733896190582076e-20,0.0020589113209464865,8.513439294911192e-19,-2.821189925342966e-18,-2.983265861710529e-20,-5.699373586551386e-20
17,3.8608150743027055e-19,1.330442129991029e-19,-1.794680645960796e-18,-9.331299404581356e-19,3.8470771709223654e-20,-1.173158815442087e-19,-4.746397283612332e-20,0.0018530201888518377,8.14084274669039e-19,-2.7032128921013512e-18,-2.85592048313602e-20,-5.471398643089327e-20
18,3.646107622358819e-19,1.2992325300845965e-19,-1.7089119656143589e-18,-8.890595342001265e-19,3.462369453830146e-20,-1.1409990668886183e-19,-4.596069519065049e-20,0.0016677181699666537,7.757631115164637e-19,-2.5806193662546298e-18,-2.7242115216593084e-20,-5.2320249524541654e-20
19,3.4357335100606823e-19,1.2609604288595398e-19,-1.6223502148776011e-18,-8.444719097891379e-19,3.116132508447147e-20,-1.1035396798914228e-19,-4.4283433345910996e-20,0.0015009463529699883,7.36965338247713e-19,-2.4555124166562393e-18,-2.5902851476465788e-20,-4.985812013515142e-20
20,3.230973143998585e-19,1.2173504225786485e-19,-1.5360116946320513e-18,-7.999112149183458e-19,2.804519257602448e-20,-1.0621621796247803e-19,-4.248201691821289e-20,0.0013508517176729893,6.981694885175478e-19,-2.3296206633149804e-18,-2.455901933219802e-20,-4.736521412839381e-20
