Period,eps_G_1,eps_G_2,eps_G_3,eps_G_4,eps_G_5,eps_a_1,eps_a_2,eps_a_3,eps_a_4,eps_a_5,eps_a_basket_1,eps_a_basket_2
11,-4.755317501689758e-20,-5.20886652594346e-20,1.149283610100478e-19,-9.766782989558765e-21,1.5049368517596604e-20,-3.8742048899999666e-5,7.748409780000012e-5,-0.0001937102444999998,-7.036236965503187e-20,1.7690467975040002e-19,2.984028904302411e-22,1.0790575498103646e-20
12,-4.5773088491718166e-20,-5.1621805443756205e-20,1.1433615207966984e-19,-9.21354806414424e-21,1.6294196865375086e-20,-3.48678440099997e-5,6.973568802000011e-5,-0.00017433922004999981,-7.257671935638024e-20,1.76931911496132e-19,2.6427520532149557e-22,1.0710600270706954e-20
13,-4.387348752140567e-20,-5.072743093861915e-20,1.1271310132526701e-19,-8.673292293917041e-21,1.7139565858421905e-20,-3.1381059608999726e-5,6.276211921800012e-5,-0.0001569052980449998,-7.36445754209086e-20,1.751846500952136e-19,2.339890283301968e-22,1.0538714333808567e-20
14,-4.189607586023849e-20,-4.949571328007194e-20,1.1027129920094805e-19,-8.148952197093825e-21,1.7652919084205607e-20,-2.8242953648099753e-5,5.648590729620012e-5,-0.0001412147682404998,-7.37730930789675e-20,1.7201752185951757e-19,2.0711733468394262e-22,1.0294099581582786e-20
15,-3.987541165609069e-20,-4.800306484384797e-20,1.071907264882402e-19,-7.642747196696084e-21,1.789220600624835e-20,-2.5418658283289776e-5,5.083731656658012e-5,-0.0001270932914164498,-7.313946145120552e-20,1.6773197277000864e-19,1.8328008948363792e-22,9.993020636464077e-21
16,-3.783991953417007e-20,-4.631398896206809e-20,1.0362355532606445e-19,-7.156293674406943e-21,1.7907106353040492e-20,-2.28767924549608e-5,4.5753584909922106e-5,-0.0001143839622748048,-7.189482521820625e-20,1.6258335827980628e-19,1.6213911997655474e-22,9.64921648455328e-21
17,-3.5812771720072666e-20,-4.44826976082057e-20,9.969791113144143e-20,-6.690703384608675e-21,1.7740104570411723e-20,-2.0589113209464717e-5,4.1178226418929895e-5,-0.0001029455660473243,-7.01677216172948e-20,1.5678714695994432e-19,1.433935434760517e-22,9.274242956660003e-21
18,-3.3812654273453047e-20,-4.255452463549511e-20,9.552116022248235e-20,-6.246668216026009e-21,1.7427432080778293e-20,-1.8530201888518246e-5,3.706040377703691e-5,-9.265100944259185e-5,-6.806709048438356e-20,1.505243443212567e-19,1.2677569107588349e-22,8.877771969499846e-21
19,-3.185443259895662e-20,-4.0567159281244576e-20,9.11827803840007e-20,-5.824533047313787e-21,1.6999893043367437e-20,-1.667718169966642e-5,3.335436339933323e-5,-8.338590849833266e-5,-6.568490836188163e-20,1.4394623074070717e-19,1.1204747372098887e-22,8.467852750205123e-21
20,-2.9949728716624954e-20,-3.8551721751489194e-20,8.675686491099055e-20,-5.4243582301837535e-21,1.648358749263097e-20,-1.5009463529699782e-5,3.001892705939992e-5,-7.50473176484994e-5,-6.309849175903622e-20,1.3717849643305497e-19,9.899714292631402e-23,8.051139655074343e-21
