Period,eps_G_1,eps_G_2,eps_G_3,eps_G_4,eps_G_5,eps_a_1,eps_a_2,eps_a_3,eps_a_4,eps_a_5,eps_a_basket_1,eps_a_basket_2
11,-2.439757566141639e-18,-2.3654895272606153e-19,-1.5297929805551201e-18,0.0034867844010000133,5.569840689315271e-19,-3.4141601060987335e-20,2.2144844555939535e-19,-2.5072979393073653e-19,7.919805073464343e-19,-1.601250922065129e-18,1.9756928612859874e-20,-1.3483516726448623e-19
12,-2.3997278036922398e-18,-2.4495611135936047e-19,-1.5027073949236027e-18,0.003138105960900013,5.50915218184835e-19,-3.343557405612539e-20,2.168490916152746e-19,-2.519823126919119e-19,7.759263893324525e-19,-1.5683868917652336e-18,1.9390322771378e-20,-1.3299562495906492e-19
13,-2.3433064180713038e-18,-2.4931634873873904e-19,-1.4657409966128376e-18,0.002824295364810013,5.404902968981661e-19,-3.252933644162597e-20,2.1095512400438401e-19,-2.504770297615448e-19,7.551632898478026e-19,-1.526083158304666e-18,1.88994688120639e-20,-1.30175639442083e-19
14,-2.274172031537633e-18,-2.503549775286483e-19,-1.4211408040149895e-18,0.002541865828329013,5.266412076869826e-19,-3.146999060946518e-20,2.0407145899951883e-19,-2.46752980290332e-19,7.307935463667583e-19,-1.4765563026185595e-18,1.831288241689884e-20,-1.2658969477890683e-19
15,-2.195431458129983e-18,-2.486927170731884e-19,-1.3708032399705827e-18,0.0022876792454961125,5.101570333490542e-19,-3.02972205793203e-20,1.9645497575558286e-19,-2.412689704157463e-19,7.037461186834448e-19,-1.4216739864866279e-18,1.765461861264615e-20,-1.2241918265394505e-19
16,-2.109697279088487e-18,-2.4485935893353403e-19,-1.3163217806949076e-18,0.002058911320946502,4.9170328180184175e-19,-2.904430464910975e-20,1.883210745704389e-19,-2.344142327131744e-19,6.748002410731265e-19,-1.363002570554897e-18,1.694487874507501e-20,-1.1781687600618655e-19
17,-2.0191556212739903e-18,-2.393057452510787e-19,-1.2590285808746617e-18,0.0018530201888518527,4.718387102305812e-19,-2.773899969914811e-20,1.7984940386476788e-19,-2.2651775284695944e-19,6.446060777980374e-19,-1.301848697944646e-18,1.6200540664891638e-20,-1.129108388614403e-19
18,-1.9256253222315084e-18,-2.324142607157791e-19,-1.200030803211516e-18,0.001667718169966668,4.510300201555544e-19,-2.6404312692687707e-20,1.711888565545267e-19,-2.1785642662685574e-19,6.137027447672348e-19,-1.2392955741508962e-18,1.5435621413294188e-20,-1.0780784038558145e-19
19,-1.8306095267847826e-18,-2.2450801563502866e-19,-1.1402422952722525e-18,0.0015009463529700017,4.2966468099322716e-19,-2.5059173090527905e-20,1.624619246676861e-19,-2.0866218812230318e-19,5.825340175646123e-19,-1.1762345881364502e-18,1.4661680605367312e-20,-1.0259633321627995e-19
20,-1.735340637205087e-18,-2.1585887696327054e-19,-1.0804111808887267e-18,0.001350851717673002,4.0806210946180985e-19,-2.3719018281873188e-20,1.5376849059266836e-19,-1.9912823305239258e-19,5.51462008354842e-19,-1.1133928435833843e-18,1.3888171744892867e-20,-9.734904907698295e-20
