Period,eps_G_1,eps_G_2,eps_G_3,eps_G_4,eps_G_5,eps_a_1,eps_a_2,eps_a_3,eps_a_4,eps_a_5,eps_a_basket_1,eps_a_basket_2
11,1.3245642952492645e-19,4.253683531270075e-19,2.77258281346322e-20,-1.0278874071809168e-19,-1.5505134935276793e-19,-3.874204890000001e-5,-3.874204889999998e-5,0.00038742048899999975,2.873716797710172e-19,-5.281447038681161e-19,-3.302027653116978e-23,-6.2828522490191365e-21
12,1.240011394539664e-19,3.8679935275708922e-19,3.990154250527057e-21,-1.0330016553644281e-19,-1.4010097971585336e-19,-3.486784401000001e-5,-3.486784400999999e-5,0.00034867844009999974,2.712463385293422e-19,-5.069436788048984e-19,-3.377500701837698e-22,-6.2779038266650716e-21
13,1.1591234310194907e-19,3.5169046892988446e-19,-1.527564313810341e-20,-1.026814179839428e-19,-1.26590170512794e-19,-3.138105960900001e-5,-3.138105960899999e-5,0.0003138105960899997,2.55472348738292e-19,-4.8470141171564305e-19,-5.81203702340539e-22,-6.2111165662916286e-21
14,1.0820129462579555e-19,3.1973536834054986e-19,-3.0728182591513037e-20,-1.0115341828657838e-19,-1.14380513353188e-19,-2.824295364810001e-5,-2.8242953648099997e-5,0.0002824295364809997,2.4014069352015834e-19,-4.618381612561898e-19,-7.725891073641159e-22,-6.09490771972622e-21
15,1.0087333241385327e-19,2.906543831797833e-19,-4.2937457722859606e-20,-9.890420434884745e-20,-1.0334688592037529e-19,-2.541865828329001e-5,-2.5418658283290003e-5,0.00025418658283289967,2.253206458582686e-19,-4.387005467714708e-19,-9.198853943595732e-22,-5.939829476810978e-21
16,9.392894969804147e-20,2.641922413677645e-19,-5.2397596002021844e-20,-9.609329901579691e-20,-9.33761788405932e-20,-2.287679245496101e-5,-2.2876792454961005e-5,0.00022876792454960964,2.1106320079355514e-19,-4.1557207357113365e-19,-1.0299965328822979e-21,-5.754817805281521e-21
17,8.73647102012535e-20,2.401159840863517e-19,-5.953633204812298e-20,-9.285553270586799e-20,-8.436614431756378e-20,-2.058911320946491e-5,-2.0589113209464907e-5,0.00020589113209464865,1.9740403828320172e-19,-3.9268228954314936e-19,-1.108886589756882e-21,-5.547410173289847e-21
18,8.117402910684272e-20,2.1821305584754383e-19,-6.472334492498367e-20,-8.930438666776688e-20,-7.622435491073432e-20,-1.853020188851842e-5,-1.853020188851842e-5,0.0001853020188851838,1.8436607626698343e-19,-3.702147415850504e-19,-1.1616986699277256e-21,-5.323935889643691e-21
19,7.534783712930157e-20,1.9828955341563391e-19,-6.827759190599102e-20,-8.553491451022731e-20,-6.88672619420951e-20,-1.6677181699666577e-5,-1.667718169966658e-5,0.00016677181699666538,1.7196166627117678e-19,-3.4831388032313986e-19,-1.1928594681668324e-21,-5.089682360993864e-21
20,6.98751432562002e-20,1.801686209116306e-19,-7.047375604154701e-20,-8.162629291751799e-20,-6.22193440180764e-20,-1.5009463529699922e-5,-1.5009463529699927e-5,0.00015009463529699885,1.6019447751186163e-19,-3.27091043897761e-19,-1.2061711200588405e-21,-4.849040179177569e-21
