Period,eps_G_1,eps_G_2,eps_G_3,eps_G_4,eps_G_5,eps_a_1,eps_a_2,eps_a_3,eps_a_4,eps_a_5,eps_a_basket_1,eps_a_basket_2
1,6.18419682816085e-5,6.184196828160037e-5,0.0014542820131515552,-0.0006646718370067132,-0.0006646718370067159,0.00019263477924618823,0.00019263477924618937,-0.0004894859391004315,-0.001293175668025296,-0.0012931756680253004,-0.0008943725657347989,0.003577490262939197
2,5.565777145344274e-5,5.5657771453441316e-5,0.0013088538118363922,-0.0005982046533060448,-0.0005982046533060442,0.0001733713013215685,0.00017337130132156779,-0.0004405373451903892,-0.0011638581012227648,-0.00116385810122277,-0.0008049353091613193,0.0032197412366452792
3,5.009199430809844e-5,5.009199430809699e-5,0.0011779684306527528,-0.0005383841879754406,-0.0005383841879754399,0.00015603417118941168,0.00015603417118941094,-0.0003964836106713503,-0.0010474722911004886,-0.0010474722911004931,-0.0007244417782451874,0.002897767112980752
4,4.5082794877288576e-5,4.50827948772871e-5,0.0010601715875874775,-0.00048454576917789685,-0.0004845457691778959,0.00014043075407047054,0.0001404307540704698,-0.0003568352496042152,-0.0009427250619904399,-0.0009427250619904434,-0.0006519976004206687,0.002607990401682677
5,4.0574515389559706e-5,4.0574515389558235e-5,0.0009541544288287297,-0.0004360911922601075,-0.00043609119226010643,0.00012638767866342352,0.00012638767866342282,-0.00032115172464379364,-0.000848452555791396,-0.0008484525557913988,-0.0005867978403786018,0.0023471913615144098
6,3.651706385060372e-5,3.651706385060226e-5,0.0008587389859458565,-0.00039248207303409704,-0.0003924820730340958,0.00011374891079708117,0.00011374891079708052,-0.00028903655217941423,-0.0007636073002122564,-0.0007636073002122588,-0.0005281180563407417,0.002112472225362969
7,3.286535746554333e-5,3.286535746554191e-5,0.0007728650873512707,-0.00035323386573068755,-0.00035323386573068636,0.00010237401971737309,0.00010237401971737245,-0.0002601328969614727,-0.0006872465701910311,-0.0006872465701910328,-0.00047530625070666755,0.0019012250028266721
8,2.9578821718988985e-5,2.95788217189876e-5,0.0006955785786161436,-0.00031791047915761904,-0.0003179104791576178,9.213661774563579e-5,9.213661774563516e-5,-0.00023411960726532543,-0.0006185219131719282,-0.0006185219131719294,-0.0004277756256360008,0.001711102502544005
9,2.6620939547090074e-5,2.6620939547088736e-5,0.0006260207207545292,-0.0002861194312418573,-0.00028611943124185607,8.292295597107223e-5,8.292295597107163e-5,-0.00021070764653879285,-0.0005566697218547355,-0.0005566697218547364,-0.0003849980630724007,0.001539992252289605
10,2.3958845592381048e-5,2.395884559237977e-5,0.0005634186486790762,-0.0002575074881176718,-0.0002575074881176705,7.4630660373965e-5,7.463066037396444e-5,-0.00018963688188491354,-0.000501002749669262,-0.0005010027496692626,-0.0003464982567651606,0.0013859930270606446
11,2.1562961033142936e-5,2.1562961033141706e-5,0.0005070767838111684,-0.00023175673930590475,-0.0002317567393059035,6.716759433656852e-5,6.716759433656797e-5,-0.00017067319369642217,-0.00045090247470233575,-0.00045090247470233624,-0.0003118484310886446,0.0012473937243545803
12,1.9406664929828632e-5,1.940666492982746e-5,0.0004563691054300516,-0.00020858106537531443,-0.00020858106537531318,6.0450834902911684e-5,6.045083490291118e-5,-0.00015360587432677994,-0.00040581222723210224,-0.0004058122272321025,-0.0002806635879797801,0.0011226543519191224
13,1.7465998436845763e-5,1.7465998436844645e-5,0.00041073219488704636,-0.00018772295883778313,-0.0001877229588377819,5.4405751412620526e-5,5.4405751412620045e-5,-0.00013824528689410193,-0.00036523100450889205,-0.00036523100450889216,-0.0002525972291818021,0.0010103889167272103
14,1.5719398593161183e-5,1.571939859316012e-5,0.0003696589753983417,-0.00016895066295400494,-0.00016895066295400375,4.896517627135848e-5,4.8965176271358034e-5,-0.00012442075820469172,-0.0003287079040580029,-0.00032870790405800285,-0.00022733750626362185,0.0009093500250544894
15,1.4147458733845056e-5,1.414745873384405e-5,0.0003326930778585075,-0.00015205559665860456,-0.00015205559665860345,4.4068658644222637e-5,4.406865864422222e-5,-0.00011197868238422248,-0.0002958371136522027,-0.00029583711365220247,-0.00020460375563725967,0.0008184150225490406
16,1.2732712860460544e-5,1.2732712860459594e-5,0.0002994237700726566,-0.0001368500369927442,-0.0001368500369927431,3.966179277980038e-5,3.966179277979998e-5,-0.00010078081414580022,-0.0002662534022869824,-0.0002662534022869823,-0.00018414338007353368,0.0007365735202941366
17,1.1459441574414483e-5,1.1459441574413592e-5,0.0002694813930653909,-0.00012316503329346987,-0.00012316503329346884,3.569561350182035e-5,3.569561350181997e-5,-9.070273273122018e-5,-0.00023962806205828424,-0.00023962806205828397,-0.0001657290420661803,0.0006629161682647231
18,1.031349741697303e-5,1.0313497416972191e-5,0.00024253325375885184,-0.000110848529964123,-0.00011084852996412195,3.2126052151638324e-5,3.2126052151637965e-5,-8.163245945809816e-5,-0.00021566525585245587,-0.0002156652558524555,-0.0001491561378595623,0.0005966245514382509
19,9.28214767527572e-6,9.282147675274936e-6,0.00021827992838296663,-9.976367696771076e-5,-9.976367696770978e-5,2.8913446936474493e-5,2.8913446936474174e-5,-7.346921351228833e-5,-0.00019409873026721033,-0.00019409873026720987,-0.00013424052407360606,0.0005369620962944259
20,8.353932907748146e-6,8.353932907747407e-6,0.00019645193554466994,-8.978730927093974e-5,-8.978730927093883e-5,2.602210224282705e-5,2.6022102242826753e-5,-6.61222921610595e-5,-0.0001746888572404893,-0.00017468885724048885,-0.00012081647166624547,0.0004832658866649833
