Period,eps_G_1,eps_G_2,eps_G_3,eps_G_4,eps_G_5,eps_a_1,eps_a_2,eps_a_3,eps_a_4,eps_a_5,eps_a_basket_1,eps_a_basket_2
1,-7.472789936819669e-19,4.065073359372124e-19,-5.634444457662209e-19,0.015000000000000003,0.0,-1.7428235317500918e-20,1.074904352115974e-19,1.602018440202266e-19,3.4978508308627594e-19,-7.66463562749212e-19,7.86811019940671e-21,-2.131027860406928e-20
2,-1.5498165487083936e-18,3.255051890130687e-19,-9.099115846847943e-19,0.013500000000000009,2.210936806226621e-19,-2.733568660827794e-20,1.711371529770634e-19,7.971957035498547e-20,6.146383769092796e-19,-1.2654782045589336e-18,1.3923055804795737e-20,-6.927113949517745e-20
3,-2.184465282351019e-18,1.6881802214305566e-19,-1.306350941632321e-18,0.012150000000000011,3.911381514341333e-19,-3.5087365287724583e-20,2.2195540479255734e-19,-3.017845500307256e-20,7.976528303006592e-19,-1.6316549515430583e-18,1.8760752504103135e-20,-1.0742672542202326e-19
4,-2.676686103778036e-18,4.021323675691435e-20,-1.6144033113434947e-18,0.010935000000000012,5.249627912770838e-19,-4.101535136519915e-20,2.6089863471518185e-19,-1.188940709930689e-19,9.379180092446701e-19,-1.9119415670847695e-18,2.249167930550109e-20,-1.3725848276854813e-19
5,-3.0486181080961382e-18,-6.435877177342939e-20,-1.8477816976961107e-18,0.009841500000000017,6.281111216371028e-19,-4.540686657430157e-20,2.8983366460535594e-19,-1.8956477923503517e-19,1.0421536240968724e-18,-2.1198543100027077e-18,2.528881322157842e-20,-1.600496213915478e-19
6,-3.3193968505128408e-18,-1.4841851096527365e-19,-2.0183403736647686e-18,0.008857350000000017,7.053801580123474e-19,-4.850992522793155e-20,3.1037270217034346e-19,-2.449124051186776e-19,1.1161629358861876e-18,-2.267065088666211e-18,2.730160356138527e-20,-1.7690994746226207e-19
7,-3.505533663365242e-18,-2.1502271460101486e-19,-2.136309497462734e-18,0.007971615000000019,7.60914275896172e-19,-5.053830348509254e-20,3.2390559557627995e-19,-2.8729485803324114e-19,1.164948849076671e-18,-2.3636351684969867e-18,2.865894770101497e-20,-1.8879771210491795e-19
8,-3.621249145142034e-18,-2.668218923999552e-19,-2.2105013927644587e-18,0.00717445350000002,7.982877686231083e-19,-5.167590683854203e-20,3.316281832793257e-19,-3.187516963137052e-19,1.1928159502701958e-18,-2.418220581474945e-18,2.9471806977104865e-20,-1.9653882434442007e-19
9,-3.678766193929815e-18,-3.061110074930974e-19,-2.2484918140312112e-18,0.0064570081500000195,8.205774200456957e-19,-5.208060648645072e-20,3.3456719748599955e-19,-3.410442183577441e-19,1.2034601427342495e-18,-2.4382525601723424e-18,2.983550492096663e-20,-2.0084373701497256e-19
10,-3.68856734150862e-18,-3.3487408064361174e-19,-2.2567791371169688e-18,0.00581130733500002,8.304262634975348e-19,-5.1887607136392256e-20,3.3360212701854543e-19,-3.556907190298381e-19,1.2000473372027903e-18,-2.4300959373155108e-18,2.983174520628499e-20,-2.0232227890797034e-19
11,-3.6596205976323655e-18,-3.548234290890923e-19,-2.2409240774452634e-18,0.00523017660150002,8.30099564058549e-19,-5.1212401591480996e-20,3.294843986697222e-19,-3.6399747738393593e-19,1.1852824913502804e-18,-2.3991881134283224e-18,2.9530382385330016e-20,-2.0149667505221882e-19
12,-3.599577529116275e-18,-3.6743416703904067e-19,-2.2056722383367287e-18,0.00470715894135002,8.215339418723851e-19,-5.0153361084188076e-20,3.2285419472047806e-19,-3.670859768769158e-19,1.161470141296245e-18,-2.3501608949454167e-18,2.8990974676503183e-20,-1.9881296917853793e-19
13,-3.51494686832708e-18,-3.7397452310810854e-19,-2.1550615262754485e-18,0.0042364430472150195,8.063804484828685e-19,-4.8794004662438933e-20,3.1425518757438563e-19,-3.659168016974604e-19,1.1305674363395134e-18,-2.2869472390248087e-18,2.826414468558842e-20,-1.94651037729071e-19
14,-3.4112465644045607e-18,-3.7553246629297247e-19,-2.0925162342430573e-18,0.003812798742493519,7.860423143525313e-19,-4.720498591419776e-20,3.041474399103069e-19,-3.6131060178512685e-19,1.094230570961166e-18,-2.2128747053388683e-18,2.739277094609157e-20,-1.8933336287771208e-19
15,-3.293136852583275e-18,-3.7303907560978256e-19,-2.0209293853543898e-18,0.003431518868244169,7.617080025634329e-19,-4.5445830868980443e-20,2.9291868990330006e-19,-3.5396647383828544e-19,1.053855404295093e-18,-2.1307472059998676e-18,2.6413030507638212e-20,-1.8313271261933425e-19
16,-3.1645366174822007e-18,-3.67289038400301e-19,-1.9427347439010252e-18,0.003088366981419753,7.34380129988629e-19,-4.356645697366461e-20,2.808942154985916e-19,-3.4447806546296103e-19,1.0106129652526227e-18,-2.042916459475279e-18,2.5355310447414594e-20,-1.7627885878385482e-19
17,-3.0287250608755086e-18,-3.5895861787661795e-19,-1.85996973688479e-18,0.002779530283277779,7.049007519031516e-19,-4.160849954872215e-20,2.6834544907579174e-19,-3.333476740243186e-19,9.65480459975696e-19,-1.951344390195609e-18,2.424500409415933e-20,-1.6896444858927794e-19
18,-2.888430449415333e-18,-3.4862139107366863e-19,-1.7743303838327915e-18,0.002501577254950002,6.739734481348833e-19,-3.960646903903154e-20,2.5549749378256593e-19,-3.209985802187751e-19,9.192683261016283e-19,-1.85765757017712e-18,2.310320590708097e-20,-1.6135013184577793e-19
