Period,eps_G_1,eps_G_2,eps_G_3,eps_G_4,eps_G_5,eps_a_1,eps_a_2,eps_a_3,eps_a_4,eps_a_5,eps_a_basket_1,eps_a_basket_2
1,-2.0470739094233537e-20,9.964442761164688e-21,-2.1569472250747528e-19,-4.8224822392497374e-20,-4.933836548432805e-19,1.4819212148964182e-20,-9.848588114676619e-20,-0.0005555555555555557,-0.001,0.0020000000000000005,-1.5640675743913765e-21,1.742002149544097e-20
2,-3.422891544928026e-19,2.0814791036979243e-19,-9.511422400397646e-20,-3.900607982272419e-20,-1.4201490315404875e-19,2.862083963073404e-20,-1.2806884996179985e-20,-0.0005000000000000002,-0.0008999999999999997,0.0018,-9.815721507323047e-22,1.8611719064301277e-20
3,-5.996916453512214e-19,3.66595040029083e-19,-1.2139296824643283e-19,-2.3718594760040078e-20,-2.5525065339823087e-19,3.353728501883389e-20,2.939927598912205e-20,-0.00045000000000000026,-0.0008099999999999995,0.0016200000000000001,1.3021163065379673e-22,1.7295917452068704e-20
4,-8.021907464930286e-19,4.912712646528175e-19,-1.4146482140035814e-19,-1.1098545911665581e-20,-3.4441910456203603e-19,3.7184232933006423e-20,6.329227362732548e-20,-0.0004050000000000002,-0.0007289999999999995,0.001458,1.0294543772700013e-21,1.6057158971639637e-20
5,-9.58193110952962e-19,5.873462939515143e-19,-1.56308374241034e-19,-7.653208853655836e-22,-4.132013589590978e-19,3.97664184141561e-20,9.0112678977997e-20,-0.00036450000000000024,-0.0006560999999999994,0.0013122000000000001,1.747546458256426e-21,1.4893193012775705e-20
6,-1.0749730950559782e-18,6.592936047439435e-19,-1.6676856829957117e-19,7.612244594791018e-21,-4.647829714311268e-19,4.146032446974578e-20,1.1093608052226098e-19,-0.00032805000000000025,-0.0005904899999999994,0.0011809800000000003,2.3117255792728642e-21,1.3801448655968167e-20
7,-1.1588151512288615e-18,7.109779904383716e-19,-1.7357363980399053e-19,1.4321950187769936e-20,-5.019162478191589e-19,4.2417785130075945e-20,1.266936749678922e-19,-0.0002952450000000002,-0.0005314409999999994,0.0010628820000000002,2.7455934115034503e-21,1.2779121240394386e-20
8,-1.2151390652166086e-18,7.457325629464748e-19,-1.7735001132453034e-19,1.9613592216205146e-20,-5.269750392152735e-19,4.276915041364262e-20,1.3819038971917454e-19,-0.0002657205000000003,-0.00047829689999999935,0.0009565938000000003,3.0695704214951912e-21,1.1823244821375682e-20
9,-1.2486100448945176e-18,7.664264410485736e-19,-1.786353721429223e-19,2.3703686337075614e-20,-5.420029098539735e-19,4.2626064789195197e-20,1.4612082477052154e-19,-0.00023914845000000024,-0.0004304672099999994,0.0008609344200000004,3.3012960953735482e-21,1.093075247375678e-20
10,-1.2632354379846788e-18,7.75524217900788e-19,-1.7789016068439052e-19,2.677962571160998e-20,-5.487554559727809e-19,4.208390478550082e-20,1.5108326891440738e-19,-0.00021523360500000022,-0.0003874204889999993,0.0007748409780000005,3.4559809302612805e-21,1.0098526147447906e-20
11,-1.2624496520078623e-18,7.751381749720736e-19,-1.7550763779613586e-19,2.900334034786669e-20,-5.487374637692868e-19,4.122391613465337e-20,1.535920159818108e-19,-0.0001937102445000002,-0.0003486784400999993,0.0006973568802000004,3.546715837217731e-21,9.323437561663243e-21
12,-1.2491886688465624e-18,7.670740984500943e-19,-1.718227178786882e-19,3.051451579975596e-20,-5.432355154467639e-19,4.01150861661204e-20,1.540881809465895e-19,-0.0001743392200500002,-0.00031381059608999933,0.0006276211921800004,3.584743953480279e-21,8.60238143156104e-21
13,-1.225955385797444e-18,7.5287145548279e-19,-1.6711970556676873e-19,3.1433422757788714e-20,-5.333465821510526e-19,3.8815783029947475e-20,1.5294919275859435e-19,-0.00015690529804500018,-0.0002824295364809994,0.0005648590729620004,3.579699288118139e-21,7.932302151862644e-21
14,-1.1948768726696835e-18,7.338386001244455e-19,-1.6163906853844627e-19,3.1863403166217297e-20,-5.20003080360016e-19,3.737518965934794e-20,1.5049712039873233e-19,-0.00014121476824050018,-0.00025418658283289934,0.0005083731656658004,3.5398161162936236e-21,7.310214913788314e-21
15,-1.1577545083095006e-18,7.110836012829422e-19,-1.555833618601206e-19,3.189305326538229e-20,-5.039948131056762e-19,3.5834557132568824e-20,1.4700597058325679e-19,-0.00012709329141645016,-0.00022876792454960934,0.0004575358490992203,3.47211258595283e-21,6.7332221018102264e-21
16,-1.1161078480946574e-18,6.855412162084953e-19,-1.4912240583207564e-19,3.1598139313052123e-20,-4.859881684986042e-19,3.422829921455205e-20,1.4270807952688903e-19,-0.00011438396227480515,-0.00020589113209464838,0.00041178226418929834,3.3825516005172586e-21,6.198525703089877e-21
17,-1.071212974839688e-18,6.57996472136108e-19,-1.4239780739103852e-19,3.104327761853417e-20,-4.665429046818896e-19,3.2584947308812946e-20,1.3779970697596224e-19,-0.00010294556604732464,-0.00018530201888518352,0.00037060403777036856,3.2761816863092734e-21,5.7034363630954976e-21
18,-1.0241359977547658e-18,6.2910526471611345e-19,-1.35526904579888e-19,3.028340686978925e-20,-4.46126811943532e-19,3.0927982792076135e-20,1.3244592813995194e-19,-9.265100944259218e-5,-0.00016677181699666514,0.0003335436339933317,3.1572602389377116e-21,5.245379634069098e-21
19,-9.757622863384311e-19,5.994123340587566e-19,-1.2860620425705718e-19,2.936507749460795e-20,-4.2512850870602717e-19,2.9276561705598554e-20,1.267849080013841e-19,-8.338590849833298e-5,-0.00015009463529699858,0.0003001892705939985,3.029361264177369e-21,4.821899887217023e-21
20,-9.268219572278157e-19,5.6936693688571e-19,-1.2171437495299367e-19,2.8327579925765004e-20,-4.0386859799658794e-19,2.764614500849573e-20,1.2093163260913027e-19,-7.504731764849968e-5,-0.0001350851717672987,0.0002701703435345987,2.895469481979718e-21,4.430662293394672e-21
